dataset,val_uid,train_uid,similarity,train_correct_judge,train_correct_extracted,baseline_correct,reflection_correct_simple,reflection_injected_simple,reflection_correct_complex,reflection_injected_complex
logiqa2,logiqa2-validation-000923,logiqa2-train-003983,0.9999998211860657,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000924,logiqa2-train-003158,0.6380462646484375,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000925,logiqa2-train-000189,0.48114702105522156,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000926,logiqa2-train-002328,0.5502315759658813,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000927,logiqa2-train-005752,0.9999997019767761,False,False,False,True,True,True,True
logiqa2,logiqa2-validation-000928,logiqa2-train-011111,0.5940061211585999,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000929,logiqa2-train-011966,0.6274093985557556,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000930,logiqa2-train-007681,0.6322745084762573,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000931,logiqa2-train-011109,0.5647412538528442,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000932,logiqa2-train-009302,0.4572831988334656,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000933,logiqa2-train-001896,0.9995543956756592,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000934,logiqa2-train-011254,0.9999998211860657,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000935,logiqa2-train-006219,0.4856545627117157,False,False,False,True,True,True,True
logiqa2,logiqa2-validation-000936,logiqa2-train-004276,0.7268360257148743,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000937,logiqa2-train-001996,0.428081214427948,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000938,logiqa2-train-009638,0.542812168598175,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000939,logiqa2-train-004562,0.5372846126556396,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000940,logiqa2-train-009450,0.5582886338233948,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000941,logiqa2-train-003251,0.6077485084533691,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000942,logiqa2-train-011703,0.9999997615814209,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000943,logiqa2-train-000519,0.9804324507713318,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000944,logiqa2-train-011478,0.894819974899292,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000945,logiqa2-train-000491,0.4749969244003296,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000946,logiqa2-train-010688,0.580771803855896,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000947,logiqa2-train-002649,0.6276317238807678,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000948,logiqa2-train-002062,0.5213491320610046,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000949,logiqa2-train-011760,0.4427286982536316,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000950,logiqa2-train-000148,0.5807082653045654,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000951,logiqa2-train-002865,0.5794172286987305,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000952,logiqa2-train-005463,0.48110321164131165,False,False,False,True,True,True,True
logiqa2,logiqa2-validation-000953,logiqa2-train-012368,0.5809824466705322,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000954,logiqa2-train-007939,0.9999999403953552,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000955,logiqa2-train-005853,0.8401363492012024,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000956,logiqa2-train-003260,0.7388114929199219,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000957,logiqa2-train-001558,0.4222841262817383,False,False,False,True,True,True,True
logiqa2,logiqa2-validation-000958,logiqa2-train-010577,0.4883725941181183,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000959,logiqa2-train-008152,0.5754535794258118,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000960,logiqa2-train-006949,0.500129222869873,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000961,logiqa2-train-007611,0.4046187996864319,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000962,logiqa2-train-008161,0.5970010757446289,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000963,logiqa2-train-004730,0.9999995827674866,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-000964,logiqa2-train-010163,0.49869248270988464,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000965,logiqa2-train-010385,0.8720086216926575,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000966,logiqa2-train-002355,0.5838338136672974,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-000967,logiqa2-train-004363,0.48051881790161133,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-000968,logiqa2-train-012038,0.5928019285202026,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000969,logiqa2-train-010798,0.5645009875297546,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000970,logiqa2-train-003008,0.9461857676506042,False,False,True,True,True,False,True
logiqa2,logiqa2-validation-000971,logiqa2-train-007794,0.5913520455360413,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000972,logiqa2-train-012494,0.5373497605323792,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000973,logiqa2-train-005761,0.6096956133842468,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000974,logiqa2-train-007268,0.5519622564315796,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000975,logiqa2-train-011284,0.5978866219520569,False,True,True,True,True,False,True
logiqa2,logiqa2-validation-000976,logiqa2-train-011505,0.45396173000335693,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000977,logiqa2-train-003334,0.9910767078399658,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-000978,logiqa2-train-005181,0.6463443636894226,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000979,logiqa2-train-008570,0.597309410572052,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000980,logiqa2-train-009529,0.477404922246933,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-000981,logiqa2-train-009017,1.0000004768371582,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-000982,logiqa2-train-006721,0.6047278046607971,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000983,logiqa2-train-008201,0.4915960729122162,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000984,logiqa2-train-000220,0.9980019330978394,True,,False,True,True,True,True
logiqa2,logiqa2-validation-000985,logiqa2-train-006500,0.5113418698310852,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000986,logiqa2-train-011558,0.5579420924186707,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000987,logiqa2-train-009240,0.912013053894043,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000988,logiqa2-train-004420,1.0000003576278687,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-000989,logiqa2-train-001603,0.7248921394348145,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-000990,logiqa2-train-000667,0.6484727263450623,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-000991,logiqa2-train-003390,0.6520929932594299,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-000992,logiqa2-train-004469,0.5812168121337891,True,True,False,True,True,False,True
logiqa2,logiqa2-validation-000993,logiqa2-train-004380,1.0000001192092896,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000994,logiqa2-train-005022,0.5753974914550781,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000995,logiqa2-train-006329,1.0,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000996,logiqa2-train-000816,0.5237570405006409,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-000997,logiqa2-train-008343,0.8532337546348572,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-000998,logiqa2-train-009692,0.6166436076164246,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-000999,logiqa2-train-010853,0.9723142385482788,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-001000,logiqa2-train-011138,1.0000003576278687,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-001001,logiqa2-train-012003,0.536597728729248,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001002,logiqa2-train-001982,0.5525256991386414,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001003,logiqa2-train-000087,0.4758540689945221,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001004,logiqa2-train-001972,0.5265032649040222,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001005,logiqa2-train-007119,0.586133599281311,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-001006,logiqa2-train-008573,0.7365789413452148,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-001007,logiqa2-train-012541,0.8455056548118591,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001008,logiqa2-train-001506,0.4755060374736786,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001009,logiqa2-train-004339,0.49254563450813293,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-001010,logiqa2-train-004770,0.6839298605918884,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-001011,logiqa2-train-004299,0.44141948223114014,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-001012,logiqa2-train-010974,0.666606068611145,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-001013,logiqa2-train-009397,0.5923754572868347,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001014,logiqa2-train-001653,0.5886590480804443,False,False,True,True,True,False,True
logiqa2,logiqa2-validation-001015,logiqa2-train-009121,0.4536103904247284,True,True,True,False,True,True,True
logiqa2,logiqa2-validation-001016,logiqa2-train-012364,0.826262891292572,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-001017,logiqa2-train-006358,0.5062294006347656,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-001018,logiqa2-train-005502,0.6311505436897278,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-001019,logiqa2-train-012363,0.45261383056640625,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001020,logiqa2-train-007800,0.5730133056640625,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001021,logiqa2-train-003088,0.5699307918548584,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-001022,logiqa2-train-004193,0.9861350059509277,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-001023,logiqa2-train-000849,0.5908958315849304,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-001024,logiqa2-train-006326,0.5563319325447083,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001025,logiqa2-train-004258,0.4618460536003113,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001026,logiqa2-train-005684,0.942772388458252,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-001027,logiqa2-train-010251,0.7434015870094299,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-001028,logiqa2-train-004498,0.5447227954864502,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-001029,logiqa2-train-002293,0.6043468713760376,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001030,logiqa2-train-002384,0.5714016556739807,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001031,logiqa2-train-011988,0.9999998807907104,False,False,False,False,True,True,True
logiqa2,logiqa2-validation-001032,logiqa2-train-000159,0.7242993712425232,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-001033,logiqa2-train-001708,0.631540834903717,True,True,True,True,True,False,True
logiqa2,logiqa2-validation-001034,logiqa2-train-007657,0.9999999403953552,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-001035,logiqa2-train-005448,0.943854570388794,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-001036,logiqa2-train-007415,0.6179099678993225,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-001037,logiqa2-train-003375,0.6827008724212646,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001038,logiqa2-train-005314,0.5492931604385376,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-001039,logiqa2-train-001830,0.602740466594696,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-001040,logiqa2-train-011172,0.5896685719490051,True,,False,False,True,False,True
logiqa2,logiqa2-validation-001041,logiqa2-train-004130,0.6050466299057007,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001042,logiqa2-train-002419,0.6396154165267944,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-001043,logiqa2-train-011986,1.0,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-001044,logiqa2-train-004000,0.5181177258491516,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001045,logiqa2-train-005877,0.6994628310203552,False,False,False,True,True,False,True
logiqa2,logiqa2-validation-001046,logiqa2-train-003223,0.6648553609848022,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001047,logiqa2-train-009812,0.5224558115005493,True,True,False,False,True,True,True
logiqa2,logiqa2-validation-001048,logiqa2-train-001880,1.0000003576278687,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-001049,logiqa2-train-000452,0.6040494441986084,False,False,True,False,True,True,True
logiqa2,logiqa2-validation-001050,logiqa2-train-008837,0.5329216122627258,True,True,False,False,True,False,True
logiqa2,logiqa2-validation-001051,logiqa2-train-012306,0.5538504123687744,True,True,True,False,True,False,True
logiqa2,logiqa2-validation-001052,logiqa2-train-007678,1.0000005960464478,True,True,False,True,True,True,True
logiqa2,logiqa2-validation-001053,logiqa2-train-006815,0.6136354804039001,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001054,logiqa2-train-003439,0.4401189386844635,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001055,logiqa2-train-004420,0.6709622740745544,False,False,True,True,True,True,True
logiqa2,logiqa2-validation-001056,logiqa2-train-010187,0.5938956141471863,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-001057,logiqa2-train-010654,0.5636418461799622,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001058,logiqa2-train-005143,1.0000003576278687,False,False,False,False,True,False,True
logiqa2,logiqa2-validation-001059,logiqa2-train-009250,0.7411243319511414,True,True,True,True,True,True,True
logiqa2,logiqa2-validation-001060,logiqa2-train-008343,0.5458421111106873,False,False,True,False,True,False,True
logiqa2,logiqa2-validation-001061,logiqa2-train-012281,0.6917400360107422,True,True,True,False,True,True,True
