model,dataset,depth,pool,similarity,effect,ci_low,ci_high,effective_n
phi4-mini,aqua,complex,all,0.8665048481523991,-0.046992713689064956,-0.143869482053962,0.045602573274840054,116.95858582681001
phi4-mini,aqua,complex,all,0.8749601954221726,-0.04919394950623271,-0.1491909726339414,0.04546864452168001,107.62854515431704
phi4-mini,aqua,complex,all,0.8834155426919461,-0.051282713138217355,-0.1543098177989912,0.04512913957035293,98.86102214949109
phi4-mini,aqua,complex,all,0.8918708899617196,-0.05315283520188727,-0.1594021614301507,0.04897154747066325,90.73322174628912
phi4-mini,aqua,complex,all,0.9003262372314931,-0.05471520876000651,-0.16439128316558144,0.05240935942800105,83.2835876895617
phi4-mini,aqua,complex,all,0.9087815845012666,-0.055906821581077355,-0.16868652762942005,0.05233349554278883,76.51911967576011
phi4-mini,aqua,complex,all,0.91723693177104,-0.05669595250140151,-0.17045485071593916,0.054434988126469616,70.4228475103954
phi4-mini,aqua,complex,all,0.9256922790408135,-0.05708291368546449,-0.1714604770974837,0.05592750166069186,64.96063727113555
phi4-mini,aqua,complex,all,0.934147626310587,-0.05709673772668542,-0.17546025883699476,0.057857105936177926,60.08705710920421
phi4-mini,aqua,complex,all,0.9426029735803605,-0.05678896981967839,-0.17562837218094157,0.060895077814832756,55.750267777664455
phi4-mini,aqua,complex,all,0.951058320850134,-0.05622604870460454,-0.17494067876818384,0.06705961308326469,51.895957716307905
phi4-mini,aqua,complex,all,0.9595136681199075,-0.055481660382595575,-0.17887904260183068,0.07086502799745575,48.47035026723757
phi4-mini,aqua,complex,all,0.9679690153896809,-0.0546300758718872,-0.18131776424091584,0.0728825526683312,45.42233533690919
phi4-mini,aqua,complex,all,0.9764243626594543,-0.05374102329410725,-0.18534634573903852,0.0740844958891949,42.7048207800534
phi4-mini,aqua,complex,errors,0.29999699056148527,-0.07009725170618923,-0.1956732629619309,0.05548088979922078,62.37086570917758
phi4-mini,aqua,complex,errors,0.3082749890014529,-0.0704159232885022,-0.19342237188618727,0.053133099409197505,63.65854125562944
phi4-mini,aqua,complex,errors,0.3165529874414205,-0.07081861769209175,-0.19198557565058005,0.05060112358857839,65.31970762276198
phi4-mini,aqua,complex,errors,0.32483098588138815,-0.07132395266375988,-0.1908089173551573,0.048852877203430255,67.45592695753756
phi4-mini,aqua,complex,errors,0.33310898432135577,-0.0719525465479371,-0.1896966882615403,0.04482962111852744,70.18869530932339
phi4-mini,aqua,complex,errors,0.3413869827613234,-0.07272593618449599,-0.186852107469188,0.04287524333032508,73.65438518063118
phi4-mini,aqua,complex,errors,0.3496649812012911,-0.07366465722825054,-0.18632705019078205,0.03669926089817984,77.98681164031304
phi4-mini,aqua,complex,errors,0.3579429796412587,-0.07478532973553433,-0.18279501526576564,0.03034524405089027,83.27534039257209
phi4-mini,aqua,complex,errors,0.36622097808122633,-0.07609679622308088,-0.18017337745338952,0.024043664991166853,89.48185656532031
phi4-mini,aqua,complex,errors,0.37449897652119396,-0.07759573295203873,-0.18199586486968736,0.01725556551914358,96.30662542478856
phi4-mini,aqua,complex,errors,0.3827769749611616,-0.0792626467603208,-0.18227485117547826,0.015880440554338522,103.03631426679934
phi4-mini,aqua,complex,errors,0.3910549734011292,-0.08105958450618893,-0.1756234618558663,0.009465486265165673,108.50732089096634
phi4-mini,aqua,complex,errors,0.39933297184109684,-0.08293090067375201,-0.17513289580033148,0.008267132012529382,111.39571341139896
phi4-mini,aqua,complex,errors,0.40761097028106447,-0.08480778249105525,-0.17773731998718342,0.005060144486024725,110.86028137691392
phi4-mini,aqua,complex,errors,0.4158889687210321,-0.08661598635356124,-0.1787826582429268,0.005218595093995664,107.08755965041154
phi4-mini,aqua,complex,errors,0.4241669671609998,-0.08828493231154204,-0.18174229145245951,0.006846697287936661,101.1842552115416
phi4-mini,aqua,complex,errors,0.43244496560096735,-0.08975568168612001,-0.1858012758292183,0.008029463060515244,94.5290353977021
phi4-mini,aqua,complex,errors,0.44072296404093503,-0.09098578706721541,-0.19324481299067037,0.01038751476977242,88.19946952926774
phi4-mini,aqua,complex,errors,0.4490009624809026,-0.09195026956490698,-0.19914040735915878,0.013793314933804323,82.79520550255197
phi4-mini,aqua,complex,errors,0.4572789609208703,-0.09263931055498233,-0.2013715994803221,0.015646549999898337,78.53560947756783
phi4-mini,aqua,complex,errors,0.4655569593608379,-0.09305402371232292,-0.20400445224818275,0.0156795966197536,75.42207481343661
phi4-mini,aqua,complex,errors,0.47383495780080553,-0.09320174564693978,-0.2082163677908503,0.017493576099151746,73.362122849927
phi4-mini,aqua,complex,errors,0.48211295624077316,-0.09309189057394492,-0.20960209100781918,0.019018874082795335,72.24037168165981
phi4-mini,aqua,complex,errors,0.4903909546807408,-0.09273289943508708,-0.20906997335170915,0.019900162464377123,71.95165461905306
phi4-mini,aqua,complex,errors,0.4986689531207084,-0.09213040734633896,-0.20723380635541305,0.02023042602681204,72.41264725925568
phi4-mini,aqua,complex,errors,0.506946951560676,-0.09128652694365995,-0.20399203109455039,0.020560620212179713,73.56237713079653
phi4-mini,aqua,complex,errors,0.5152249500006437,-0.09020006755319478,-0.20016804955949585,0.019494534732745403,75.35673470506636
phi4-mini,aqua,complex,errors,0.5235029484406113,-0.08886751448568711,-0.19576472516863602,0.019254206799868098,77.75881901212723
phi4-mini,aqua,complex,errors,0.531780946880579,-0.08728461825204449,-0.19327416187297253,0.02097563970325903,80.72523918908153
phi4-mini,aqua,complex,errors,0.5400589453205465,-0.08544844890822206,-0.18770564569361847,0.020439349261197656,84.1880474655179
phi4-mini,aqua,complex,errors,0.5483369437605142,-0.08335973570863858,-0.1815151658579436,0.018996582157637238,88.03296838297351
phi4-mini,aqua,complex,errors,0.5566149422004818,-0.0810252366375484,-0.1761918862542444,0.018625521024251735,92.07750135898893
phi4-mini,aqua,complex,errors,0.5648929406404495,-0.07845978731165473,-0.17108767972919145,0.019048542606208453,96.05734655071207
phi4-mini,aqua,complex,errors,0.5731709390804172,-0.07568760627676283,-0.16554602837868795,0.02129840276772416,99.63444167853466
phi4-mini,aqua,complex,errors,0.5814489375203847,-0.07274243866911996,-0.15978500473077256,0.023271500519342205,102.43928039350793
phi4-mini,aqua,complex,errors,0.5897269359603523,-0.06966624908989107,-0.15550244852870854,0.0204844293408552,104.1475560252415
phi4-mini,aqua,complex,errors,0.59800493440032,-0.06650643546406027,-0.15203504443795623,0.021912082526083437,104.5676766929436
phi4-mini,aqua,complex,errors,0.6062829328402877,-0.0633118754257996,-0.14812209762474504,0.025235990760630978,103.69797478894519
phi4-mini,aqua,complex,errors,0.6145609312802554,-0.06012842685621598,-0.1456292900283834,0.031747773314483106,101.72179026688531
phi4-mini,aqua,complex,errors,0.6228389297202229,-0.0569946644345691,-0.14607838073666662,0.03488902605900323,98.94386742569081
phi4-mini,aqua,complex,errors,0.6311169281601905,-0.05393857477906189,-0.14390450509186284,0.040459755117873614,95.70340207416375
phi4-mini,aqua,complex,errors,0.6393949266001582,-0.05097567534756743,-0.14338594110270642,0.04447084271168703,92.30247758965831
phi4-mini,aqua,complex,errors,0.6476729250401259,-0.04810866858374038,-0.14157346189637643,0.04755391131851636,88.96859871103585
phi4-mini,aqua,complex,errors,0.6559509234800934,-0.0453284203347362,-0.14278583118794208,0.05181112635430156,85.84844407780027
phi4-mini,aqua,complex,errors,0.664228921920061,-0.04261585253740737,-0.14327742161142756,0.058239004098159325,83.02004731633446
phi4-mini,aqua,complex,errors,0.6725069203600287,-0.03994429087057013,-0.14241222790784638,0.06262823383517181,80.51127619480032
phi4-mini,aqua,complex,errors,0.6807849187999964,-0.037281877670753756,-0.141487713808404,0.06459536038609871,78.3172592679773
phi4-mini,aqua,complex,errors,0.6890629172399639,-0.03459379200473997,-0.13954310327085417,0.06694032777404721,76.41379678267518
phi4-mini,aqua,complex,errors,0.6973409156799315,-0.03184415939029281,-0.13946671477616962,0.06919614123446888,74.76640179303608
phi4-mini,aqua,complex,errors,0.7056189141198992,-0.02899764991139448,-0.13765413460701065,0.0745606974516504,73.3357250372807
phi4-mini,aqua,complex,errors,0.7138969125598669,-0.02602084299732919,-0.13538818038108028,0.07925918299228407,72.08037125105601
phi4-mini,aqua,complex,errors,0.7221749109998346,-0.02288348187082409,-0.1325870266612456,0.08010075756238445,70.9580097284662
phi4-mini,aqua,complex,errors,0.7304529094398021,-0.019559758813872993,-0.13100282267725172,0.08505293100636419,69.92548767364973
phi4-mini,aqua,complex,errors,0.7387309078797697,-0.016029772326481437,-0.12794826196423506,0.09075284674736767,68.93848542432792
phi4-mini,aqua,complex,errors,0.7470089063197374,-0.012281284175411552,-0.12525921017903285,0.09519405369643855,67.9511391704173
phi4-mini,aqua,complex,errors,0.7552869047597051,-0.008311879002448116,-0.12269471972789048,0.09865560003082159,66.91599094070912
phi4-mini,aqua,complex,errors,0.7635649031996726,-0.0041315877551627534,-0.11852008760274363,0.10449492729724401,65.78457928344108
phi4-mini,aqua,complex,errors,0.7718429016396402,0.0002340291610561653,-0.11967936414551657,0.1107483220813446,64.50891808730695
phi4-mini,aqua,complex,errors,0.7801209000796079,0.004740443082334165,-0.1175860991688657,0.11762300867136886,63.04398393113927
phi4-mini,aqua,complex,errors,0.7883988985195756,0.009320612035057692,-0.1214284759166808,0.12414150308064839,61.35111731175542
phi4-mini,aqua,complex,errors,0.7966768969595432,0.01388177520224831,-0.11564788001850744,0.13246105962949378,59.401953764239536
phi4-mini,aqua,complex,errors,0.8049548953995107,0.018303272008416274,-0.11136096600732164,0.14089797402645307,57.18221435538235
phi4-mini,aqua,complex,errors,0.8132328938394784,0.022436319034165216,-0.11384555329590412,0.1478154052924505,54.694534480011924
phi4-mini,aqua,complex,errors,0.8215108922794461,0.026106861496641303,-0.1100219774085883,0.1544007445441854,51.9596225092152
phi4-mini,aqua,complex,errors,0.8297888907194138,0.029122616742086903,-0.1101687010022183,0.1617126409260668,49.01543368471845
phi4-mini,aqua,complex,errors,0.8380668891593814,0.03128509799017625,-0.10991079404262877,0.1705668179733044,45.914559364811254
phi4-mini,aqua,complex,errors,0.8463448875993489,0.03240662495583968,-0.11506012283390829,0.17517705698782426,42.72038866850688
phi4-mini,aqua,complex,errors,0.8546228860393166,0.032331090057009744,-0.11673301333975081,0.17783344588954367,39.50260265984443
phi4-mini,aqua,complex,errors,0.8629008844792843,0.03095577261492197,-0.12717667759329687,0.17988324854071422,36.33229385028376
phi4-mini,aqua,complex,errors,0.8711788829192519,0.02825025504825806,-0.13304133787253875,0.18188914161288627,33.27680518805158
phi4-mini,aqua,complex,errors,0.8794568813592194,0.024268109923521974,-0.1439483971677245,0.18928526093203937,30.394544035269526
phi4-mini,aqua,complex,errors,0.8877348797991871,0.019147955493457748,-0.15917660172838494,0.19016011963129487,27.73046146606682
phi4-mini,aqua,complex,errors,0.8960128782391548,0.013102689030200997,-0.1700750425072196,0.1897474885086467,25.31315767087868
phi4-mini,aqua,complex,errors,0.9042908766791224,0.006398546365166064,-0.1831797445344082,0.18960861775206037,23.15431685076192
phi4-mini,aqua,complex,errors,0.9125688751190899,-0.0006719328868039625,-0.18989560562604116,0.18295977246583647,21.250476857951668
phi4-mini,aqua,complex,errors,0.9208468735590576,-0.00781782412494816,-0.1971702266223517,0.17964175614334907,19.586443232187836
phi4-mini,aqua,complex,errors,0.9291248719990253,-0.014773869969879935,-0.20399829933021033,0.17155159760479233,18.139345176690146
phi4-mini,aqua,complex,errors,0.937402870438993,-0.02131756890622299,-0.21079175129567915,0.16382783320371921,16.88245392758442
phi4-mini,aqua,complex,errors,0.9456808688789606,-0.0272782714467546,-0.21347698188252645,0.1522199868921218,15.788240550746696
phi4-mini,aqua,complex,errors,0.9539588673189281,-0.03253900934466652,-0.2172537815833291,0.14250201085095607,14.830509716749335
phi4-mini,aqua,complex,errors,0.9622368657588958,-0.03703283138553012,-0.2223978784058143,0.13045196462678543,13.985685119097678
phi4-mini,aqua,complex,correct,0.2999966204166412,-0.012646405945922326,-0.1039606502706375,0.07279300621266875,90.19170672183247
phi4-mini,aqua,complex,correct,0.3084755829721689,-0.012738308326711438,-0.10231673081865239,0.07193016580593958,92.68310898041433
phi4-mini,aqua,complex,correct,0.3169545455276966,-0.012840408171767882,-0.10022324993697745,0.07070307178862137,95.9242868878325
phi4-mini,aqua,complex,correct,0.3254335080832243,-0.012949270075015262,-0.09828343830674964,0.06950572015805095,100.12770549370246
phi4-mini,aqua,complex,correct,0.33391247063875196,-0.01305852071838013,-0.09680300617621933,0.06850000958152083,105.54809781468724
phi4-mini,aqua,complex,correct,0.34239143319427967,-0.013157856299342805,-0.09667508803719857,0.06592872664673223,112.46761313777083
phi4-mini,aqua,complex,correct,0.35087039574980733,-0.013232137401912529,-0.09519508773142024,0.0642477710424389,121.14714455600017
phi4-mini,aqua,complex,correct,0.35934935830533504,-0.013260880824447069,-0.09182773098894743,0.06093400204052328,131.71230580712006
phi4-mini,aqua,complex,correct,0.3678283208608627,-0.013218555930788363,-0.09066996472820868,0.05800455789617082,143.93885381895598
phi4-mini,aqua,complex,correct,0.3763072834163904,-0.01307607161636326,-0.08991481541514391,0.05523429825148565,156.9482071074842
phi4-mini,aqua,complex,correct,0.3847862459719181,-0.012803604792846195,-0.08780623534030378,0.05314813443531909,168.9827171375699
phi4-mini,aqua,complex,correct,0.3932652085274458,-0.012374461178793485,-0.08721100132578191,0.05238506296372279,177.65448793177006
phi4-mini,aqua,complex,correct,0.40174417108297344,-0.011769133363451036,-0.089900390255478,0.05367813043633862,180.94723842957458
phi4-mini,aqua,complex,correct,0.41022313363850116,-0.010978435726313839,-0.08863758074426505,0.05787793940739674,178.42368943436028
phi4-mini,aqua,complex,correct,0.41870209619402887,-0.010004806082161396,-0.08817261358313083,0.060073113207652795,171.47444601235824
phi4-mini,aqua,complex,correct,0.42718105874955653,-0.008861532630163154,-0.08985072896510016,0.0639562494856883,162.3652834129333
phi4-mini,aqua,complex,correct,0.4356600213050842,-0.007570434322210677,-0.09218507047291817,0.06852800621771525,153.10233778982945
phi4-mini,aqua,complex,correct,0.4441389838606119,-0.006158977627313126,-0.09419425149017147,0.07292831945403455,144.93185154467776
phi4-mini,aqua,complex,correct,0.4526179464161396,-0.004657784812201989,-0.0940188947285579,0.07672997587543545,138.41040667984083
phi4-mini,aqua,complex,correct,0.4610969089716673,-0.003099119211013788,-0.09382628295474066,0.07916164934569053,133.66649155125495
phi4-mini,aqua,complex,correct,0.46957587152719493,-0.0015164899835215164,-0.09415911845026201,0.08154940367704686,130.62638850834153
phi4-mini,aqua,complex,correct,0.47805483408272265,5.4804577829534145e-05,-0.09386210632353298,0.08517705437369406,129.1523079293444
phi4-mini,aqua,complex,correct,0.48653379663825036,0.0015765317228153804,-0.09332357379179132,0.08860243510697419,129.11166804235725
phi4-mini,aqua,complex,correct,0.495012759193778,0.003006149941562368,-0.09243272658723782,0.09179285053875846,130.4054252929225
phi4-mini,aqua,complex,correct,0.5034917217493058,0.004295568068066388,-0.09210510488777972,0.09385455565061325,132.97445876807782
phi4-mini,aqua,complex,correct,0.5119706843048334,0.0053903920466712415,-0.09067163352470697,0.0968269397129511,136.79359080545834
phi4-mini,aqua,complex,correct,0.5204496468603611,0.0062300226200742055,-0.09032636597807259,0.09759393856750691,141.8563733302687
phi4-mini,aqua,complex,correct,0.5289286094158888,0.00674897598843535,-0.08794859560742108,0.09639967490873198,148.14988407655906
phi4-mini,aqua,complex,correct,0.5374075719714164,0.006879766207610191,-0.08609727812633906,0.09444407871514522,155.61703514958717
phi4-mini,aqua,complex,correct,0.5458865345269441,0.006557556803854558,-0.08587536028852749,0.09155068395150756,164.1050471228489
